date,datetime,cash_type,card,money,coffee_name
24/04/2024,10:21:27 AM,card,ANON-0000-0000-0131,32.82,Americano with Milk
24/04/2024,11:23:46 AM,card,ANON-0000-0000-0132,32.82,Americano with Milk
24/04/2024,11:33:26 AM,card,ANON-0000-0000-0133,32.82,Americano with Milk
24/04/2024,12:39:09 PM,card,ANON-0000-0000-0059,32.82,Americano with Milk
24/04/2024,4:39:07 PM,card,ANON-0000-0000-0009,32.82,Americano with Milk
24/04/2024,7:39:50 PM,card,ANON-0000-0000-0134,32.82,Americano with Milk
24/04/2024,7:40:54 PM,card,ANON-0000-0000-0134,37.72,Cappuccino
25/04/2024,10:46:08 AM,card,ANON-0000-0000-0135,27.92,Americano
25/04/2024,3:18:27 PM,card,ANON-0000-0000-0009,37.72,Latte
25/04/2024,5:09:44 PM,card,ANON-0000-0000-0012,27.92,Americano
25/04/2024,5:10:49 PM,card,ANON-0000-0000-0012,27.92,Americano
26/04/2024,10:12:51 AM,card,ANON-0000-0000-0001,37.72,Latte
26/04/2024,12:01:31 PM,card,ANON-0000-0000-0136,37.72,Latte
26/04/2024,1:31:28 PM,card,ANON-0000-0000-0137,37.72,Cappuccino
26/04/2024,3:32:35 PM,card,ANON-0000-0000-0012,27.92,Americano
26/04/2024,3:33:33 PM,card,ANON-0000-0000-0012,27.92,Americano
26/04/2024,4:23:27 PM,card,ANON-0000-0000-0138,27.92,Cortado
26/04/2024,4:24:34 PM,card,ANON-0000-0000-0139,27.92,Americano
26/04/2024,7:32:07 PM,card,ANON-0000-0000-0009,37.72,Hot Chocolate
26/04/2024,7:33:30 PM,card,ANON-0000-0000-0009,37.72,Cocoa
27/04/2024,3:27:01 PM,card,ANON-0000-0000-0009,37.72,Cappuccino
28/04/2024,10:32:52 AM,card,ANON-0000-0000-0001,37.72,Latte
28/04/2024,12:30:10 PM,card,ANON-0000-0000-0140,37.72,Cappuccino
28/04/2024,6:27:08 PM,card,ANON-0000-0000-0012,27.92,Americano
28/04/2024,6:28:11 PM,card,ANON-0000-0000-0012,27.92,Americano
28/04/2024,6:29:02 PM,card,ANON-0000-0000-0019,37.72,Latte
29/04/2024,11:26:32 AM,card,ANON-0000-0000-0141,27.92,Cortado
29/04/2024,1:27:57 PM,card,ANON-0000-0000-0003,27.92,Americano
29/04/2024,1:28:54 PM,card,ANON-0000-0000-0003,27.92,Cortado
29/04/2024,1:53:36 PM,card,ANON-0000-0000-0141,27.92,Cortado
29/04/2024,1:54:24 PM,card,ANON-0000-0000-0141,32.82,Americano with Milk
29/04/2024,6:37:48 PM,card,ANON-0000-0000-0140,37.72,Cappuccino
29/04/2024,7:12:33 PM,card,ANON-0000-0000-0134,37.72,Cappuccino
29/04/2024,7:13:38 PM,card,ANON-0000-0000-0134,37.72,Cappuccino
30/04/2024,10:16:41 AM,card,ANON-0000-0000-0142,37.72,Latte
30/04/2024,10:34:52 AM,card,ANON-0000-0000-0142,32.82,Americano with Milk
30/04/2024,10:35:48 AM,card,ANON-0000-0000-0142,32.82,Americano with Milk
30/04/2024,1:41:52 PM,card,ANON-0000-0000-0142,27.92,Americano
30/04/2024,1:43:00 PM,card,ANON-0000-0000-0142,32.82,Americano with Milk
30/04/2024,7:19:18 PM,card,ANON-0000-0000-0142,37.72,Cappuccino
30/04/2024,7:30:04 PM,card,ANON-0000-0000-0142,32.82,Americano with Milk
30/04/2024,7:31:21 PM,card,ANON-0000-0000-0142,37.72,Latte
02/05/2024,10:33:56 AM,card,ANON-0000-0000-0143,27.92,Americano
02/05/2024,11:29:57 AM,cash,,39,Latte
02/05/2024,1:49:40 PM,card,ANON-0000-0000-0133,32.82,Americano with Milk
02/05/2024,6:36:22 PM,card,ANON-0000-0000-0144,37.72,Cappuccino
02/05/2024,6:41:11 PM,card,ANON-0000-0000-0024,32.82,Americano with Milk
02/05/2024,7:18:33 PM,card,ANON-0000-0000-0145,37.72,Latte
02/05/2024,7:19:56 PM,card,ANON-0000-0000-0145,37.72,Cappuccino
03/05/2024,10:11:53 AM,cash,,39,Latte
03/05/2024,2:30:01 PM,card,ANON-0000-0000-0146,37.72,Latte
03/05/2024,5:03:25 PM,card,ANON-0000-0000-0147,37.72,Latte
06/05/2024,10:05:18 AM,card,ANON-0000-0000-0148,27.92,Americano
06/05/2024,10:06:52 AM,card,ANON-0000-0000-0149,37.72,Cappuccino
06/05/2024,10:08:06 AM,card,ANON-0000-0000-0149,32.82,Americano with Milk
06/05/2024,10:09:08 AM,card,ANON-0000-0000-0150,27.92,Americano
06/05/2024,10:39:13 AM,card,ANON-0000-0000-0141,27.92,Cortado
06/05/2024,11:34:21 AM,cash,,29,Americano
06/05/2024,1:18:11 PM,card,ANON-0000-0000-0148,27.92,Cortado
06/05/2024,1:19:01 PM,card,ANON-0000-0000-0148,27.92,Americano
06/05/2024,7:18:13 PM,card,ANON-0000-0000-0151,37.72,Cappuccino
06/05/2024,7:19:50 PM,card,ANON-0000-0000-0151,37.72,Cappuccino
07/05/2024,10:44:56 AM,card,ANON-0000-0000-0148,37.72,Cocoa
07/05/2024,11:21:58 AM,card,ANON-0000-0000-0141,27.92,Cortado
07/05/2024,1:23:35 PM,card,ANON-0000-0000-0077,27.92,Cortado
07/05/2024,4:42:08 PM,card,ANON-0000-0000-0148,37.72,Cocoa
07/05/2024,4:55:39 PM,card,ANON-0000-0000-0152,27.92,Americano
07/05/2024,5:37:46 PM,card,ANON-0000-0000-0153,37.72,Cappuccino
07/05/2024,5:38:48 PM,card,ANON-0000-0000-0153,37.72,Latte
07/05/2024,6:35:37 PM,cash,,34,Americano with Milk
07/05/2024,7:12:13 PM,card,ANON-0000-0000-0154,37.72,Cappuccino
07/05/2024,7:13:12 PM,card,ANON-0000-0000-0154,37.72,Cappuccino
08/05/2024,10:07:29 AM,card,ANON-0000-0000-0001,37.72,Latte
09/05/2024,12:54:22 PM,card,ANON-0000-0000-0155,37.72,Cappuccino
09/05/2024,1:03:59 PM,card,ANON-0000-0000-0156,27.92,Americano
09/05/2024,1:04:58 PM,card,ANON-0000-0000-0156,37.72,Latte
09/05/2024,1:06:11 PM,card,ANON-0000-0000-0156,37.72,Latte
09/05/2024,1:07:16 PM,card,ANON-0000-0000-0156,37.72,Latte
09/05/2024,4:55:15 PM,card,ANON-0000-0000-0118,27.92,Americano
09/05/2024,4:56:15 PM,card,ANON-0000-0000-0118,27.92,Americano
09/05/2024,6:01:30 PM,card,ANON-0000-0000-0157,27.92,Americano
09/05/2024,6:13:56 PM,card,ANON-0000-0000-0143,32.82,Americano with Milk
10/05/2024,10:09:22 AM,cash,,39,Latte
10/05/2024,3:46:22 PM,card,ANON-0000-0000-0158,37.72,Latte
10/05/2024,3:47:33 PM,card,ANON-0000-0000-0158,37.72,Latte
10/05/2024,4:20:15 PM,cash,,34,Americano with Milk
11/05/2024,11:39:53 AM,card,ANON-0000-0000-0069,37.72,Latte
11/05/2024,5:02:44 PM,cash,,39,Latte
11/05/2024,5:20:30 PM,card,ANON-0000-0000-0009,32.82,Americano with Milk
11/05/2024,5:21:56 PM,card,ANON-0000-0000-0026,37.72,Cocoa
11/05/2024,5:23:57 PM,card,ANON-0000-0000-0040,37.72,Cappuccino
11/05/2024,5:28:54 PM,card,ANON-0000-0000-0012,32.82,Americano with Milk
11/05/2024,6:35:40 PM,card,ANON-0000-0000-0115,37.72,Cappuccino
11/05/2024,7:38:16 PM,card,ANON-0000-0000-0159,37.72,Latte
12/05/2024,10:20:43 AM,card,ANON-0000-0000-0001,37.72,Latte
12/05/2024,1:24:03 PM,card,ANON-0000-0000-0160,37.72,Latte
12/05/2024,1:27:39 PM,card,ANON-0000-0000-0161,27.92,Americano
12/05/2024,3:16:20 PM,card,ANON-0000-0000-0077,37.72,Latte
12/05/2024,3:38:02 PM,card,ANON-0000-0000-0162,32.82,Americano with Milk
12/05/2024,3:52:15 PM,card,ANON-0000-0000-0163,32.82,Americano with Milk
12/05/2024,4:04:21 PM,card,ANON-0000-0000-0012,32.82,Americano with Milk
12/05/2024,7:41:31 PM,card,ANON-0000-0000-0009,32.82,Americano with Milk
13/05/2024,11:03:53 AM,card,ANON-0000-0000-0164,32.82,Americano with Milk
13/05/2024,3:31:11 PM,cash,,29,Americano
13/05/2024,3:31:51 PM,cash,,29,Americano
14/05/2024,8:38:15 AM,card,ANON-0000-0000-0012,27.92,Americano
14/05/2024,8:39:25 AM,card,ANON-0000-0000-0012,27.92,Americano
14/05/2024,8:40:17 AM,card,ANON-0000-0000-0012,27.92,Americano
14/05/2024,10:19:23 AM,card,ANON-0000-0000-0012,37.72,Cappuccino
14/05/2024,11:32:29 AM,card,ANON-0000-0000-0165,37.72,Latte
14/05/2024,11:34:13 AM,card,ANON-0000-0000-0165,37.72,Cappuccino
14/05/2024,2:04:55 PM,card,ANON-0000-0000-0025,37.72,Cappuccino
14/05/2024,2:06:00 PM,card,ANON-0000-0000-0009,32.82,Americano with Milk
14/05/2024,3:01:55 PM,card,ANON-0000-0000-0040,27.92,Americano
14/05/2024,4:57:57 PM,card,ANON-0000-0000-0166,32.82,Americano with Milk
14/05/2024,4:59:10 PM,card,ANON-0000-0000-0166,37.72,Cappuccino
14/05/2024,10:51:25 PM,card,ANON-0000-0000-0167,37.72,Hot Chocolate
15/05/2024,8:40:06 AM,card,ANON-0000-0000-0168,37.72,Latte
15/05/2024,11:14:19 AM,card,ANON-0000-0000-0012,23.02,Espresso
15/05/2024,11:19:10 AM,card,ANON-0000-0000-0012,27.92,Americano
15/05/2024,1:34:35 PM,card,ANON-0000-0000-0003,27.92,Americano
15/05/2024,1:35:29 PM,card,ANON-0000-0000-0003,27.92,Americano
15/05/2024,1:36:27 PM,card,ANON-0000-0000-0003,27.92,Americano
15/05/2024,1:55:29 PM,card,ANON-0000-0000-0164,32.82,Americano with Milk
15/05/2024,2:38:11 PM,cash,,29,Americano
15/05/2024,2:38:52 PM,card,ANON-0000-0000-0169,27.92,Cortado
15/05/2024,2:39:44 PM,card,ANON-0000-0000-0012,27.92,Cortado
15/05/2024,5:28:59 PM,card,ANON-0000-0000-0170,23.02,Espresso
15/05/2024,8:20:35 PM,card,ANON-0000-0000-0171,37.72,Cappuccino
16/05/2024,10:38:42 AM,card,ANON-0000-0000-0097,32.82,Americano with Milk
16/05/2024,10:39:49 AM,card,ANON-0000-0000-0172,32.82,Americano with Milk
16/05/2024,11:42:50 AM,cash,,39,Latte
16/05/2024,11:44:21 AM,cash,,39,Cappuccino
16/05/2024,12:14:00 PM,card,ANON-0000-0000-0173,32.82,Americano with Milk
16/05/2024,3:15:16 PM,card,ANON-0000-0000-0174,37.72,Hot Chocolate
16/05/2024,5:44:32 PM,card,ANON-0000-0000-0069,37.72,Latte
16/05/2024,6:12:57 PM,card,ANON-0000-0000-0175,37.72,Hot Chocolate
16/05/2024,6:13:58 PM,card,ANON-0000-0000-0175,37.72,Latte
17/05/2024,9:00:48 AM,card,ANON-0000-0000-0033,27.92,Americano
17/05/2024,11:30:28 AM,card,ANON-0000-0000-0164,32.82,Americano with Milk
17/05/2024,2:58:03 PM,cash,,34,Americano with Milk
17/05/2024,7:55:19 PM,card,ANON-0000-0000-0012,32.82,Americano with Milk
17/05/2024,7:56:47 PM,card,ANON-0000-0000-0009,37.72,Cappuccino
17/05/2024,8:37:53 PM,card,ANON-0000-0000-0176,37.72,Cappuccino
17/05/2024,10:34:51 PM,card,ANON-0000-0000-0177,27.92,Americano
17/05/2024,10:36:33 PM,card,ANON-0000-0000-0178,37.72,Latte
17/05/2024,10:37:43 PM,card,ANON-0000-0000-0179,37.72,Latte
18/05/2024,8:01:38 AM,card,ANON-0000-0000-0180,37.72,Cappuccino
18/05/2024,8:02:40 AM,card,ANON-0000-0000-0180,37.72,Cappuccino
18/05/2024,11:15:56 AM,card,ANON-0000-0000-0181,32.82,Americano with Milk
18/05/2024,4:48:29 PM,card,ANON-0000-0000-0172,32.82,Americano with Milk
18/05/2024,4:49:27 PM,card,ANON-0000-0000-0097,32.82,Americano with Milk
18/05/2024,7:58:44 PM,card,ANON-0000-0000-0040,32.82,Americano with Milk
18/05/2024,8:22:53 PM,card,ANON-0000-0000-0009,37.72,Latte
18/05/2024,10:05:27 PM,cash,,39,Cappuccino
19/05/2024,7:58:38 AM,card,ANON-0000-0000-0182,27.92,Americano
19/05/2024,7:59:34 AM,card,ANON-0000-0000-0182,27.92,Americano
19/05/2024,8:00:35 AM,card,ANON-0000-0000-0183,37.72,Cappuccino
19/05/2024,9:28:50 AM,cash,,24,Espresso
19/05/2024,12:14:27 PM,card,ANON-0000-0000-0184,32.82,Americano with Milk
19/05/2024,2:43:40 PM,card,ANON-0000-0000-0012,27.92,Americano
19/05/2024,3:58:58 PM,card,ANON-0000-0000-0185,32.82,Americano with Milk
19/05/2024,6:12:36 PM,card,ANON-0000-0000-0186,32.82,Americano with Milk
19/05/2024,6:13:48 PM,card,ANON-0000-0000-0186,23.02,Espresso
19/05/2024,6:16:30 PM,card,ANON-0000-0000-0186,37.72,Hot Chocolate
19/05/2024,7:51:07 PM,card,ANON-0000-0000-0187,37.72,Cappuccino
19/05/2024,9:15:42 PM,card,ANON-0000-0000-0188,37.72,Cappuccino
19/05/2024,9:18:36 PM,card,ANON-0000-0000-0189,37.72,Cappuccino
20/05/2024,10:05:59 AM,card,ANON-0000-0000-0190,32.82,Americano with Milk
20/05/2024,10:17:52 AM,card,ANON-0000-0000-0191,37.72,Latte
20/05/2024,10:58:48 AM,card,ANON-0000-0000-0001,37.72,Latte
20/05/2024,11:15:16 AM,card,ANON-0000-0000-0143,27.92,Americano
20/05/2024,11:16:20 AM,card,ANON-0000-0000-0143,27.92,Americano
20/05/2024,1:27:13 PM,card,ANON-0000-0000-0003,27.92,Americano
20/05/2024,1:28:10 PM,card,ANON-0000-0000-0003,27.92,Americano
20/05/2024,2:13:19 PM,card,ANON-0000-0000-0192,32.82,Americano with Milk
20/05/2024,2:14:31 PM,card,ANON-0000-0000-0192,37.72,Cappuccino
20/05/2024,2:32:21 PM,cash,,29,Americano
20/05/2024,5:12:51 PM,card,ANON-0000-0000-0120,37.72,Latte
20/05/2024,5:13:57 PM,card,ANON-0000-0000-0193,37.72,Latte
20/05/2024,8:36:48 PM,card,ANON-0000-0000-0194,32.82,Americano with Milk
20/05/2024,8:37:57 PM,card,ANON-0000-0000-0194,37.72,Cocoa
20/05/2024,8:46:52 PM,card,ANON-0000-0000-0195,27.92,Cortado
20/05/2024,9:36:54 PM,card,ANON-0000-0000-0012,32.82,Americano with Milk
20/05/2024,9:37:58 PM,card,ANON-0000-0000-0012,32.82,Americano with Milk
21/05/2024,8:27:38 AM,card,ANON-0000-0000-0196,37.72,Latte
21/05/2024,9:43:51 AM,cash,,29,Americano
21/05/2024,9:44:40 AM,cash,,34,Americano with Milk
21/05/2024,9:46:09 AM,cash,,39,Cocoa
21/05/2024,10:05:08 AM,cash,,39,Latte
21/05/2024,4:10:20 PM,card,ANON-0000-0000-0197,37.72,Latte
21/05/2024,6:13:24 PM,card,ANON-0000-0000-0012,23.02,Espresso
21/05/2024,7:11:09 PM,card,ANON-0000-0000-0198,37.72,Cappuccino
21/05/2024,8:13:48 PM,card,ANON-0000-0000-0199,37.72,Cappuccino
22/05/2024,9:34:42 AM,card,ANON-0000-0000-0200,37.72,Cappuccino
22/05/2024,10:49:47 AM,card,ANON-0000-0000-0191,32.82,Americano with Milk
22/05/2024,11:18:14 AM,card,ANON-0000-0000-0141,27.92,Cortado
22/05/2024,11:34:55 AM,card,ANON-0000-0000-0097,32.82,Americano with Milk
22/05/2024,12:29:51 PM,card,ANON-0000-0000-0012,27.92,Americano
22/05/2024,12:30:43 PM,card,ANON-0000-0000-0012,27.92,Americano
22/05/2024,2:00:20 PM,card,ANON-0000-0000-0009,32.82,Americano with Milk
22/05/2024,7:24:58 PM,card,ANON-0000-0000-0134,37.72,Cappuccino
22/05/2024,7:25:59 PM,card,ANON-0000-0000-0134,37.72,Cappuccino
22/05/2024,9:23:53 PM,card,ANON-0000-0000-0180,37.72,Hot Chocolate
22/05/2024,9:24:50 PM,card,ANON-0000-0000-0180,37.72,Cappuccino
23/05/2024,10:10:20 AM,card,ANON-0000-0000-0201,37.72,Cappuccino
23/05/2024,12:22:07 PM,card,ANON-0000-0000-0202,23.02,Espresso
23/05/2024,3:55:17 PM,card,ANON-0000-0000-0180,37.72,Cappuccino
23/05/2024,3:56:27 PM,card,ANON-0000-0000-0203,37.72,Cappuccino
23/05/2024,4:18:14 PM,card,ANON-0000-0000-0180,37.72,Cappuccino
23/05/2024,4:41:00 PM,card,ANON-0000-0000-0077,37.72,Latte
23/05/2024,5:14:33 PM,card,ANON-0000-0000-0153,37.72,Cappuccino
23/05/2024,5:15:45 PM,card,ANON-0000-0000-0153,37.72,Latte
23/05/2024,7:03:54 PM,card,ANON-0000-0000-0204,27.92,Cortado
23/05/2024,7:17:28 PM,card,ANON-0000-0000-0134,37.72,Cappuccino
23/05/2024,7:18:26 PM,card,ANON-0000-0000-0205,37.72,Cappuccino
23/05/2024,7:42:32 PM,card,ANON-0000-0000-0206,37.72,Cappuccino
23/05/2024,8:15:01 PM,card,ANON-0000-0000-0207,37.72,Cappuccino
23/05/2024,8:16:24 PM,card,ANON-0000-0000-0207,37.72,Latte
23/05/2024,10:48:11 PM,card,ANON-0000-0000-0208,32.82,Americano with Milk
23/05/2024,10:55:37 PM,cash,,39,Hot Chocolate
24/05/2024,11:11:59 AM,card,ANON-0000-0000-0141,27.92,Cortado
24/05/2024,11:15:08 AM,card,ANON-0000-0000-0012,27.92,Americano
24/05/2024,11:16:13 AM,card,ANON-0000-0000-0012,27.92,Americano
24/05/2024,4:07:20 PM,card,ANON-0000-0000-0081,37.72,Hot Chocolate
24/05/2024,6:17:40 PM,card,ANON-0000-0000-0209,27.92,Cortado
24/05/2024,6:18:37 PM,card,ANON-0000-0000-0209,27.92,Cortado
24/05/2024,10:30:40 PM,card,ANON-0000-0000-0210,32.82,Americano with Milk
25/05/2024,7:40:59 AM,cash,,29,Americano
25/05/2024,12:13:53 PM,card,ANON-0000-0000-0211,37.72,Latte
25/05/2024,12:40:24 PM,cash,,29,Americano
25/05/2024,12:42:10 PM,card,ANON-0000-0000-0212,32.82,Americano with Milk
25/05/2024,12:43:13 PM,card,ANON-0000-0000-0212,32.82,Americano with Milk
25/05/2024,12:58:12 PM,card,ANON-0000-0000-0213,32.82,Americano with Milk
25/05/2024,4:47:10 PM,card,ANON-0000-0000-0040,32.82,Americano with Milk
25/05/2024,4:48:17 PM,card,ANON-0000-0000-0040,27.92,Americano
26/05/2024,10:20:02 AM,card,ANON-0000-0000-0001,37.72,Latte
26/05/2024,2:24:50 PM,card,ANON-0000-0000-0214,32.82,Americano with Milk
26/05/2024,2:26:05 PM,card,ANON-0000-0000-0215,27.92,Cortado
26/05/2024,2:40:59 PM,card,ANON-0000-0000-0216,32.82,Americano with Milk
26/05/2024,5:19:16 PM,card,ANON-0000-0000-0217,37.72,Cappuccino
26/05/2024,6:09:53 PM,card,ANON-0000-0000-0218,37.72,Hot Chocolate
26/05/2024,6:11:02 PM,card,ANON-0000-0000-0218,37.72,Hot Chocolate
26/05/2024,6:13:14 PM,card,ANON-0000-0000-0218,27.92,Americano
26/05/2024,6:39:19 PM,card,ANON-0000-0000-0219,37.72,Latte
26/05/2024,8:59:15 PM,card,ANON-0000-0000-0220,37.72,Hot Chocolate
26/05/2024,9:00:06 PM,card,ANON-0000-0000-0220,37.72,Cappuccino
26/05/2024,9:02:37 PM,card,ANON-0000-0000-0221,27.92,Cortado
26/05/2024,9:03:52 PM,card,ANON-0000-0000-0222,37.72,Cappuccino
26/05/2024,9:04:59 PM,card,ANON-0000-0000-0221,37.72,Latte
26/05/2024,9:06:03 PM,card,ANON-0000-0000-0223,37.72,Cappuccino
27/05/2024,11:34:55 AM,card,ANON-0000-0000-0012,27.92,Americano
27/05/2024,2:05:22 PM,card,ANON-0000-0000-0224,32.82,Americano with Milk
27/05/2024,2:06:44 PM,card,ANON-0000-0000-0224,37.72,Cocoa
27/05/2024,3:11:34 PM,card,ANON-0000-0000-0225,27.92,Americano
27/05/2024,3:14:06 PM,card,ANON-0000-0000-0225,27.92,Americano
27/05/2024,5:50:56 PM,card,ANON-0000-0000-0203,37.72,Latte
27/05/2024,6:00:51 PM,card,ANON-0000-0000-0226,27.92,Americano
27/05/2024,7:16:27 PM,card,ANON-0000-0000-0227,37.72,Latte
27/05/2024,7:17:39 PM,card,ANON-0000-0000-0228,37.72,Latte
27/05/2024,9:29:07 PM,card,ANON-0000-0000-0192,32.82,Americano with Milk
27/05/2024,9:30:20 PM,card,ANON-0000-0000-0206,37.72,Cappuccino
28/05/2024,8:37:09 AM,card,ANON-0000-0000-0012,32.82,Americano with Milk
28/05/2024,9:20:11 AM,card,ANON-0000-0000-0097,32.82,Americano with Milk
28/05/2024,11:48:18 AM,card,ANON-0000-0000-0229,37.72,Cappuccino
28/05/2024,1:14:40 PM,card,ANON-0000-0000-0230,37.72,Cappuccino
28/05/2024,2:10:54 PM,card,ANON-0000-0000-0194,37.72,Cocoa
28/05/2024,4:25:39 PM,card,ANON-0000-0000-0141,27.92,Cortado
28/05/2024,5:21:44 PM,cash,,39,Cappuccino
28/05/2024,7:09:29 PM,card,ANON-0000-0000-0231,27.92,Americano
28/05/2024,7:10:31 PM,card,ANON-0000-0000-0231,37.72,Latte
28/05/2024,8:24:32 PM,card,ANON-0000-0000-0009,32.82,Americano with Milk
28/05/2024,8:50:19 PM,card,ANON-0000-0000-0012,27.92,Americano
29/05/2024,9:14:44 AM,card,ANON-0000-0000-0232,37.72,Latte
29/05/2024,10:48:47 AM,cash,,39,Latte
29/05/2024,11:14:03 AM,card,ANON-0000-0000-0233,37.72,Hot Chocolate
29/05/2024,3:10:49 PM,card,ANON-0000-0000-0234,27.92,Americano
29/05/2024,3:22:56 PM,card,ANON-0000-0000-0235,37.72,Latte
29/05/2024,3:45:13 PM,card,ANON-0000-0000-0236,37.72,Cappuccino
29/05/2024,4:45:04 PM,card,ANON-0000-0000-0237,37.72,Latte
29/05/2024,6:24:03 PM,card,ANON-0000-0000-0238,27.92,Cortado
29/05/2024,6:24:59 PM,card,ANON-0000-0000-0238,37.72,Latte
29/05/2024,8:30:42 PM,card,ANON-0000-0000-0239,37.72,Hot Chocolate
29/05/2024,8:32:35 PM,card,ANON-0000-0000-0240,37.72,Cocoa
30/05/2024,8:29:06 AM,card,ANON-0000-0000-0241,37.72,Cappuccino
30/05/2024,8:30:22 AM,card,ANON-0000-0000-0241,37.72,Latte
30/05/2024,8:37:05 AM,card,ANON-0000-0000-0242,32.82,Americano with Milk
30/05/2024,9:47:59 AM,card,ANON-0000-0000-0001,37.72,Latte
30/05/2024,2:56:15 PM,card,ANON-0000-0000-0097,32.82,Americano with Milk
30/05/2024,3:16:16 PM,card,ANON-0000-0000-0243,23.02,Espresso
30/05/2024,3:17:39 PM,card,ANON-0000-0000-0012,23.02,Espresso
30/05/2024,7:53:11 PM,card,ANON-0000-0000-0206,37.72,Cappuccino
30/05/2024,8:31:05 PM,card,ANON-0000-0000-0244,37.72,Latte
30/05/2024,8:46:14 PM,card,ANON-0000-0000-0009,37.72,Hot Chocolate
30/05/2024,8:47:22 PM,card,ANON-0000-0000-0009,32.82,Americano with Milk
31/05/2024,7:53:57 AM,card,ANON-0000-0000-0245,32.82,Americano with Milk
31/05/2024,9:21:08 AM,card,ANON-0000-0000-0246,37.72,Latte
31/05/2024,9:23:59 AM,cash,,39,Latte
31/05/2024,10:38:08 AM,card,ANON-0000-0000-0247,37.72,Hot Chocolate
31/05/2024,10:39:06 AM,card,ANON-0000-0000-0248,37.72,Cocoa
31/05/2024,2:50:13 PM,card,ANON-0000-0000-0249,32.82,Americano with Milk
31/05/2024,6:23:45 PM,card,ANON-0000-0000-0250,37.72,Latte
31/05/2024,6:25:03 PM,card,ANON-0000-0000-0250,37.72,Latte
31/05/2024,8:06:39 PM,card,ANON-0000-0000-0180,37.72,Cappuccino
31/05/2024,8:33:06 PM,card,ANON-0000-0000-0134,32.82,Americano with Milk
31/05/2024,8:34:33 PM,card,ANON-0000-0000-0134,37.72,Latte
31/05/2024,10:05:47 PM,card,ANON-0000-0000-0206,37.72,Cappuccino
31/05/2024,10:06:52 PM,card,ANON-0000-0000-0206,32.82,Americano with Milk
31/05/2024,10:07:55 PM,card,ANON-0000-0000-0206,27.92,Cortado
01/06/2024,8:27:02 AM,card,ANON-0000-0000-0141,27.92,Cortado
01/06/2024,9:48:25 AM,card,ANON-0000-0000-0232,37.72,Latte
01/06/2024,11:38:09 AM,card,ANON-0000-0000-0250,37.72,Latte
01/06/2024,2:28:54 PM,card,ANON-0000-0000-0097,32.82,Americano with Milk
01/06/2024,6:20:13 PM,card,ANON-0000-0000-0251,32.82,Americano with Milk
01/06/2024,6:21:15 PM,card,ANON-0000-0000-0251,32.82,Americano with Milk
01/06/2024,8:50:10 PM,card,ANON-0000-0000-0154,37.72,Cappuccino
01/06/2024,8:51:14 PM,card,ANON-0000-0000-0154,37.72,Cappuccino
01/06/2024,8:54:59 PM,cash,,39,Cocoa
01/06/2024,8:59:10 PM,card,ANON-0000-0000-0252,37.72,Cocoa
01/06/2024,9:51:05 PM,card,ANON-0000-0000-0009,32.82,Americano with Milk
02/06/2024,8:03:26 PM,card,ANON-0000-0000-0009,37.72,Latte
02/06/2024,8:24:02 PM,card,ANON-0000-0000-0040,32.82,Americano with Milk
02/06/2024,8:25:07 PM,card,ANON-0000-0000-0040,37.72,Cappuccino
02/06/2024,9:07:21 PM,card,ANON-0000-0000-0097,32.82,Americano with Milk
02/06/2024,9:30:12 PM,card,ANON-0000-0000-0253,37.72,Latte
02/06/2024,10:43:11 PM,cash,,34,Americano with Milk
03/06/2024,10:12:04 AM,card,ANON-0000-0000-0001,37.72,Latte
03/06/2024,10:27:50 AM,card,ANON-0000-0000-0191,37.72,Latte
03/06/2024,2:31:42 PM,card,ANON-0000-0000-0025,37.72,Cappuccino
03/06/2024,2:33:01 PM,card,ANON-0000-0000-0024,32.82,Americano with Milk
03/06/2024,2:34:07 PM,card,ANON-0000-0000-0009,37.72,Latte
03/06/2024,9:42:52 PM,cash,,34,Americano with Milk
03/06/2024,9:43:37 PM,cash,,34,Americano with Milk
04/06/2024,9:23:43 AM,card,ANON-0000-0000-0141,27.92,Cortado
04/06/2024,10:27:14 AM,card,ANON-0000-0000-0097,32.82,Americano with Milk
04/06/2024,12:02:10 PM,card,ANON-0000-0000-0254,37.72,Latte
04/06/2024,12:05:29 PM,card,ANON-0000-0000-0254,37.72,Hot Chocolate
04/06/2024,3:30:32 PM,card,ANON-0000-0000-0255,37.72,Latte
04/06/2024,5:46:37 PM,card,ANON-0000-0000-0192,27.92,Cortado
04/06/2024,5:47:29 PM,card,ANON-0000-0000-0192,37.72,Cappuccino
04/06/2024,8:13:01 PM,card,ANON-0000-0000-0256,37.72,Hot Chocolate
04/06/2024,8:50:34 PM,card,ANON-0000-0000-0257,37.72,Cappuccino
04/06/2024,9:31:59 PM,card,ANON-0000-0000-0258,27.92,Cortado
04/06/2024,9:33:03 PM,card,ANON-0000-0000-0259,32.82,Americano with Milk
04/06/2024,9:34:56 PM,card,ANON-0000-0000-0260,32.82,Americano with Milk
04/06/2024,9:36:07 PM,card,ANON-0000-0000-0260,32.82,Americano with Milk
04/06/2024,9:37:15 PM,card,ANON-0000-0000-0260,32.82,Americano with Milk
05/06/2024,8:21:49 AM,card,ANON-0000-0000-0261,37.72,Cappuccino
05/06/2024,8:23:07 AM,card,ANON-0000-0000-0261,37.72,Cappuccino
05/06/2024,9:22:43 AM,card,ANON-0000-0000-0262,27.92,Americano
